Model inputs,,,,,,,,,,,,,,,,,,,,,,
Latitude = 53.15283 deg,,,,,,,,,,,,,,,,,,,,,,
Longitude = 13.02655 deg,,,,,,,,,,,,,,,,,,,,,,
Lake depth = 4.5 m,,,,,,,,,,,,,,,,,,,,,,
Lake fetch = 4000 m,,,,,,,,,,,,,,,,,,,,,,
Extinction coefficient = 0.4,,,,,,,,,,,,,,,,,,,,,,
Initial surface temperature = 4 C,,,,,,,,,,,,,,,,,,,,,,
Initial mixed layer thickness = 0 m,,,,,,,,,,,,,,,,,,,,,,
Initial mean temperature = 4 C,,,,,,,,,,,,,,,,,,,,,,
Initial bottom temperature = 4 C,,,,,,,,,,,,,,,,,,,,,,
Initial ice thickness = 0 m,,,,,,,,,,,,,,,,,,,,,,
Perpetual-year simulation = No,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Results from FLAKE simulations.,,,,,,,,,,,,,,,,,,,,,,
Step (-),  Date (-),  Mixed-layer temperature (C),  Mean temperature of the water column (C),  Bottom temperature (C),Friction velocity in the surface air layer (m/s),  Friction velocity in the surface layer of lake water (m/s),  Convective velocity scale (m/s),Heat flux through the ice-water or air-water interface (W/m2),Sensible heat flux (W/m2),Latent heat flux (W/m2),Radiation flux through the ice-water or air-water interface (W/m2),Long-wave radiation flux from the atmosphere (W/m2),surface long-wave radiation flux (W/m2), Mixed-layer thickness (m),  Shape factor for thermocline (-),Thickness of the upper layer of the sediment (m),   Temperature at the bottom of the upper layer of the sediment (C),Heat flux through the water-bottom sediment interface (W /m2),  Ice thickness (m),  Snow thickness (m),Ice temperature (C), Snow temperature (C)
360,2018-01-30 00:00,0.00000,0.544193,1.14095,0.436515,1.55711E-02,0.00000,0.00000,80.9700,14.0617,0.00000,242.822,-312.481,0.207299,0.500000,2.81538,4.01382,-1.11430,0.289222,0.00000,0.00000,0.00000
361,2018-01-30 06:00,0.00000,0.545467,1.14362,0.396363,1.41388E-02,0.00000,0.00000,77.8884,13.7802,0.00000,243.808,-312.481,0.207299,0.500000,2.82243,4.01303,-1.11018,0.287397,0.00000,0.00000,0.00000
362,2018-01-30 12:00,0.00000,0.546735,1.14628,0.305269,1.08894E-02,0.00000,0.00000,67.3977,11.2355,0.00000,245.139,-312.481,0.207299,0.500000,2.82949,4.01226,-1.10608,0.279431,0.00000,0.00000,0.00000
363,2018-01-30 18:00,0.00000,0.548000,1.14893,0.211629,7.54909E-03,0.00000,0.00000,27.4699,8.26051,0.00000,237.460,-312.481,0.207299,0.500000,2.83655,4.01149,-1.10201,0.276191,0.00000,0.00000,0.00000
364,2018-01-31 00:00,0.00000,0.549259,1.15157,0.00000,9.69698E-05,0.00000,0.00000,7.5544E-02,5.17455E-02,0.00000,235.269,-297.338,0.207299,0.500000,2.84363,4.01075,-1.09797,0.276191,0.00000,-3.37107,-3.37107
365,2018-01-31 06:00,0.00000,0.550514,1.15420,0.00000,1.27245E-04,0.00000,0.00000,0.143573,8.11056E-02,0.00000,240.408,-283.643,0.207299,0.500000,2.85072,4.01002,-1.09395,0.278017,0.00000,-6.53262,-6.53262
366,2018-01-31 12:00,0.00000,0.551764,1.15682,0.00000,1.25996E-04,0.00000,0.00000,0.133090,9.08294E-02,0.00000,249.859,-297.895,0.207299,0.500000,2.85782,4.00930,-1.08996,0.281528,0.00000,-3.24476,-3.24476
367,2018-01-31 18:00,0.00000,0.553010,1.15943,0.00000,1.17558E-04,0.00000,0.00000,0.144556,0.105328,0.00000,247.497,-291.569,0.207299,0.500000,2.86493,4.00860,-1.08599,0.283249,0.00000,-4.68933,-4.68933
368,2018-02-01 00:00,0.00000,0.554251,1.16203,0.00000,1.13112E-04,0.00000,0.00000,0.131615,6.98303E-02,0.00000,241.599,-287.938,0.207299,0.500000,2.87206,4.00792,-1.08205,0.285718,0.00000,-5.52911,-5.52911
369,2018-02-01 06:00,0.00000,0.555488,1.16463,0.00000,1.15482E-04,0.00000,0.00000,0.133045,7.54075E-02,0.00000,239.496,-285.521,0.207299,0.500000,2.87920,4.00726,-1.07813,0.288602,0.00000,-6.09248,-6.09248
370,2018-02-01 12:00,0.00000,0.556720,1.16721,0.00000,1.03588E-04,0.00000,0.00000,8.29271E-02,3.30186E-02,0.00000,242.937,-303.455,0.207299,0.500000,2.88636,4.00661,-1.07423,0.291745,0.00000,-1.99411,-1.99411
371,2018-02-01 18:00,0.00000,0.557947,1.16978,0.00000,1.09821E-04,0.00000,0.00000,8.06873E-02,4.77231E-02,0.00000,237.175,-297.826,0.207299,0.500000,2.89354,4.00599,-1.07036,0.292761,0.00000,-3.26041,-3.26041
372,2018-02-02 00:00,0.00000,0.559171,1.17235,0.00000,1.04822E-04,0.00000,0.00000,0.107595,7.79565E-02,0.00000,232.575,-284.525,0.207299,0.500000,2.90074,4.00538,-1.06651,0.294416,0.00000,-6.32554,-6.32554
373,2018-02-02 06:00,0.00000,0.560389,1.17490,0.00000,1.06589E-04,0.00000,0.00000,0.132725,8.40773E-02,0.00000,236.146,-281.667,0.207299,0.500000,2.90796,4.00479,-1.06268,0.297608,0.00000,-6.99810,-6.99810
374,2018-02-02 12:00,0.00000,0.561604,1.17745,0.00000,8.19209E-05,0.00000,0.00000,6.74684E-02,3.11714E-02,0.00000,238.875,-304.390,0.207299,0.500000,2.91521,4.00423,-1.05887,0.301097,0.00000,-1.78540,-1.78540
375,2018-02-02 18:00,0.00000,0.562814,1.17999,0.00000,7.23548E-05,0.00000,0.00000,7.79317E-02,4.78909E-02,0.00000,236.352,-297.979,0.207299,0.500000,2.92249,4.00368,-1.05509,0.301976,0.00000,-3.22569,-3.22569
376,2018-02-03 00:00,0.00000,0.564020,1.18251,0.00000,6.94096E-05,0.00000,0.00000,0.103048,7.86883E-02,0.00000,232.268,-284.386,0.207299,0.500000,2.92979,4.00316,-1.05132,0.303558,0.00000,-6.35822,-6.35822
377,2018-02-03 06:00,0.00000,0.565221,1.18503,0.00000,7.87608E-05,0.00000,0.00000,0.107734,4.10221E-02,0.00000,225.997,-281.142,0.207299,0.500000,2.93713,4.00267,-1.04757,0.306659,0.00000,-7.12222,-7.12222
378,2018-02-03 12:00,0.00000,0.566419,1.18754,0.00000,7.08341E-05,0.00000,0.00000,6.92275E-02,1.51122E-02,0.00000,227.592,-293.442,0.207299,0.500000,2.94450,4.00220,-1.04384,0.310094,0.00000,-4.25922,-4.25922
379,2018-02-03 18:00,0.00000,0.567612,1.19004,0.00000,6.02066E-05,0.00000,0.00000,6.46391E-02,2.65349E-02,0.00000,222.125,-288.475,0.207299,0.500000,2.95192,4.00176,-1.04013,0.312122,0.00000,-5.40442,-5.40442
380,2018-02-04 00:00,0.00000,0.568800,1.19254,0.00000,7.84142E-05,0.00000,0.00000,0.103078,4.74395E-02,0.00000,222.767,-278.282,0.207299,0.500000,2.95938,4.00135,-1.03644,0.314677,0.00000,-7.80149,-7.80149
381,2018-02-04 06:00,0.00000,0.569985,1.19502,0.00000,1.06663E-04,0.00000,0.00000,0.131563,5.16791E-02,0.00000,227.989,-276.419,0.207299,0.500000,2.96690,4.00097,-1.03276,0.318333,0.00000,-8.24676,-8.24676
382,2018-02-04 12:00,0.00000,0.571165,1.19749,0.00000,9.86024E-05,0.00000,0.00000,8.75118E-02,1.78752E-02,0.00000,232.607,-293.230,0.207299,0.500000,2.97449,4.00064,-1.02909,0.322147,0.00000,-4.30774,-4.30774
383,2018-02-04 18:00,0.00000,0.572341,1.19996,0.00000,1.04681E-04,0.00000,0.00000,6.26355E-02,2.16255E-02,0.00000,224.494,-291.869,0.207299,0.500000,2.98216,4.00035,-1.02544,0.324113,0.00000,-4.62014,-4.62014
384,2018-02-05 00:00,0.00000,0.573513,1.20242,0.00000,9.25259E-05,0.00000,0.00000,8.92571E-02,4.71314E-02,0.00000,221.310,-279.683,0.207299,0.500000,2.98994,4.00012,-1.02179,0.326207,0.00000,-7.46804,-7.46804
385,2018-02-05 06:00,0.00000,0.574681,1.20487,0.00000,9.68633E-05,0.00000,0.00000,0.114591,5.46008E-02,0.00000,224.102,-275.790,0.207299,0.500000,3.00000,4.00000,-1.01743,0.329568,0.00000,-8.39745,-8.39745
386,2018-02-05 12:00,0.00000,0.575844,1.20730,0.00000,7.80804E-05,0.00000,0.00000,4.16695E-02,-3.5956E-02,0.00000,217.741,-297.360,0.207299,0.500000,3.00000,4.00000,-1.01654,0.333304,0.00000,-3.36609,-3.36609
387,2018-02-05 18:00,0.00000,0.577006,1.20974,0.00000,5.66585E-05,0.00000,0.00000,2.58894E-02,-2.62118E-02,0.00000,210.930,-293.081,0.207299,0.500000,3.00000,4.00000,-1.01565,0.334783,0.00000,-4.34192,-4.34192
388,2018-02-06 00:00,0.00000,0.578166,1.21217,0.00000,5.22508E-05,0.00000,0.00000,7.72235E-02,7.67218E-03,0.00000,209.291,-275.957,0.207299,0.500000,3.00000,4.00000,-1.01477,0.336681,0.00000,-8.35752,-8.35752
389,2018-02-06 06:00,0.00000,0.579326,1.21460,0.00000,4.51028E-05,0.00000,0.00000,0.104374,1.62227E-02,0.00000,211.082,-270.794,0.207299,0.500000,3.00000,4.00000,-1.01388,0.340311,0.00000,-9.60472,-9.60472
390,2018-02-06 12:00,0.00000,0.580485,1.21703,0.00000,3.82578E-05,0.00000,0.00000,4.64932E-02,-2.65773E-02,0.00000,215.866,-292.890,0.207299,0.500000,3.00000,4.00000,-1.01300,0.344432,0.00000,-4.38578,-4.38578
391,2018-02-06 18:00,0.00000,0.581642,1.21946,0.00000,3.71857E-05,0.00000,0.00000,4.41073E-02,-1.85325E-02,0.00000,212.843,-289.197,0.207299,0.500000,3.00000,4.00000,-1.01212,0.346289,0.00000,-5.23690,-5.23690
392,2018-02-07 00:00,0.00000,0.582799,1.22189,0.00000,3.80698E-05,0.00000,0.00000,9.05671E-02,7.66469E-03,0.00000,212.280,-275.613,0.207299,0.500000,3.00000,4.00000,-1.01123,0.348492,0.00000,-8.44002,-8.44002
393,2018-02-07 06:00,0.00000,0.583955,1.22431,0.00000,3.9875E-05,0.00000,0.00000,0.118585,1.5394E-02,0.00000,214.394,-271.163,0.207299,0.500000,3.00000,4.00000,-1.01035,0.352018,0.00000,-9.51500,-9.51500
394,2018-02-07 12:00,0.00000,0.585110,1.22673,0.00000,2.60833E-05,0.00000,0.00000,5.10243E-02,-3.03941E-02,0.00000,217.453,-294.584,0.207299,0.500000,3.00000,4.00000,-1.00947,0.355948,0.00000,-3.99784,-3.99784
395,2018-02-07 18:00,0.00000,0.586263,1.22915,0.00000,1.37208E-05,0.00000,0.00000,2.95823E-02,-2.6944E-02,0.00000,211.646,-293.102,0.207299,0.500000,3.00000,4.00000,-1.00859,0.357578,0.00000,-4.33713,-4.33713
396,2018-02-08 00:00,0.00000,0.587416,1.23157,0.00000,5.06836E-05,0.00000,0.00000,8.31949E-02,6.11493E-03,0.00000,211.044,-276.646,0.207299,0.500000,3.00000,4.00000,-1.00771,0.359338,0.00000,-8.19222,-8.19222
397,2018-02-08 06:00,0.00000,0.588568,1.23398,0.00000,4.55165E-05,0.00000,0.00000,0.128676,1.61528E-02,0.00000,216.393,-270.871,0.207299,0.500000,3.00000,4.00000,-1.00683,0.362643,0.00000,-9.58601,-9.58601
398,2018-02-08 12:00,0.00000,0.589718,1.23639,0.00000,5.06806E-05,0.00000,0.00000,6.24374E-02,1.47958E-02,0.00000,226.321,-294.455,0.207299,0.500000,3.00000,4.00000,-1.00595,0.366471,0.00000,-4.02728,-4.02728
399,2018-02-08 18:00,0.00000,0.590868,1.23880,0.00000,5.41161E-05,0.00000,0.00000,3.08783E-02,-3.37967E-02,0.00000,214.178,-296.169,0.207299,0.500000,3.00000,4.00000,-1.00508,0.368060,0.00000,-3.63657,-3.63657
400,2018-02-09 00:00,0.00000,0.592017,1.24121,0.00000,8.06517E-05,0.00000,0.00000,8.21377E-02,2.58531E-03,0.00000,212.337,-278.629,0.207299,0.500000,3.00000,4.00000,-1.00420,0.369488,0.00000,-7.71880,-7.71880
401,2018-02-09 06:00,0.00000,0.593164,1.24362,0.00000,9.28786E-05,0.00000,0.00000,0.120631,1.45318E-02,0.00000,215.321,-271.753,0.207299,0.500000,3.00000,4.00000,-1.00332,0.372505,0.00000,-9.37176,-9.37176
402,2018-02-09 12:00,0.00000,0.594311,1.24602,0.00000,8.9595E-05,0.00000,0.00000,7.32291E-02,2.2383E-02,0.00000,226.019,-290.916,0.207299,0.500000,3.00000,4.00000,-1.00245,0.376135,0.00000,-4.83961,-4.83961
403,2018-02-09 18:00,0.00000,0.595456,1.24842,0.00000,9.06379E-05,0.00000,0.00000,3.59249E-02,1.30515E-02,0.00000,220.603,-295.014,0.207299,0.500000,3.00000,4.00000,-1.00157,0.377988,0.00000,-3.89979,-3.89979
404,2018-02-10 00:00,0.00000,0.596601,1.25082,0.00000,7.52644E-05,0.00000,0.00000,7.77887E-02,4.4478E-02,0.00000,218.696,-280.200,0.207299,0.500000,3.00000,4.00000,-1.00070,0.379473,0.00000,-7.34546,-7.34546
405,2018-02-10 06:00,0.00000,0.597745,1.25322,0.00000,7.90619E-05,0.00000,0.00000,0.119541,5.60896E-02,0.00000,223.045,-273.919,0.207299,0.500000,3.00000,4.00000,-0.999828,0.382259,0.00000,-8.84775,-8.84775
406,2018-02-10 12:00,0.00000,0.598887,1.25562,0.00000,6.83323E-05,0.00000,0.00000,6.81726E-02,1.59752E-02,0.00000,226.941,-293.651,0.207299,0.500000,3.00000,4.00000,-0.998956,0.385585,0.00000,-4.21133,-4.21133
407,2018-02-10 18:00,0.00000,0.600029,1.25801,0.00000,8.33262E-05,0.00000,0.00000,6.06031E-02,1.65575E-02,0.00000,225.216,-293.266,0.207299,0.500000,3.00000,4.00000,-0.998084,0.387153,0.00000,-4.29944,-4.29944
408,2018-02-11 00:00,0.00000,0.601170,1.26040,0.00000,9.48418E-05,0.00000,0.00000,0.100796,4.21042E-02,0.00000,224.517,-280.899,0.207299,0.500000,3.00000,4.00000,-0.997214,0.388746,0.00000,-7.17982,-7.17982
409,2018-02-11 06:00,0.00000,0.602309,1.26279,0.00000,1.25276E-04,0.00000,0.00000,0.146234,5.12375E-02,0.00000,230.273,-275.599,0.207299,0.500000,3.00000,4.00000,-0.996344,0.391394,0.00000,-8.44337,-8.44337
410,2018-02-11 12:00,0.00000,0.603448,1.26518,0.00000,1.18695E-04,0.00000,0.00000,0.116961,7.14253E-02,0.00000,237.272,-287.520,0.207299,0.500000,3.00000,4.00000,-0.995475,0.394484,0.00000,-5.62629,-5.62629
411,2018-02-11 18:00,0.00000,0.604586,1.26756,0.00000,1.14694E-04,0.00000,0.00000,0.114332,7.48488E-02,0.00000,235.375,-285.995,0.207299,0.500000,3.00000,4.00000,-0.994607,0.396524,0.00000,-5.98153,-5.98153
412,2018-02-12 00:00,0.00000,0.605723,1.26995,0.00000,1.1827E-04,0.00000,0.00000,0.116517,8.63577E-02,0.00000,231.383,-280.530,0.207299,0.500000,3.00000,4.00000,-0.993739,0.398680,0.00000,-7.26716,-7.26716
413,2018-02-12 06:00,0.00000,0.606858,1.27233,0.00000,1.27174E-04,0.00000,0.00000,0.144968,9.34288E-02,0.00000,235.143,-277.050,0.207299,0.500000,3.00000,4.00000,-0.992873,0.401284,0.00000,-8.09571,-8.09571
414,2018-02-12 12:00,0.00000,0.607993,1.27471,0.00000,1.17279E-04,0.00000,0.00000,8.9763E-02,4.91549E-02,0.00000,239.179,-297.778,0.207299,0.500000,3.00000,4.00000,-0.992007,0.404162,0.00000,-3.27127,-3.27127
415,2018-02-12 18:00,0.00000,0.609127,1.27708,0.250228,8.9787E-03,0.00000,0.00000,44.7204,2.85760,0.00000,226.778,-298.713,0.207299,0.500000,3.00000,4.00000,-0.991141,0.405316,0.00000,-3.05974,-3.05974
416,2018-02-13 00:00,0.00000,0.610259,1.27946,0.00000,9.93058E-05,0.00000,0.00000,4.73827E-02,9.85633E-03,0.00000,224.083,-296.191,0.207299,0.500000,3.00000,4.00000,-0.990277,0.406391,0.00000,-3.63160,-3.63160
417,2018-02-13 06:00,0.00000,0.611391,1.28183,0.00000,9.52318E-05,0.00000,0.00000,0.114020,4.05259E-02,0.00000,228.439,-282.133,0.207299,0.500000,3.00000,4.00000,-0.989413,0.407664,0.00000,-6.88812,-6.88812
418,2018-02-13 12:00,0.00000,0.612522,1.28420,0.00000,7.3989E-05,0.00000,0.00000,7.14947E-02,1.40837E-03,0.00000,232.429,-299.698,0.207299,0.500000,3.00000,4.00000,-0.988550,0.410069,0.00000,-2.83726,-2.83726
419,2018-02-13 18:00,0.00000,0.613652,1.28657,0.00000,7.36631E-05,0.00000,0.00000,3.63467E-02,-4.53122E-03,0.00000,226.407,-302.136,0.207299,0.500000,3.00000,4.00000,-0.987688,0.411053,0.00000,-2.28918,-2.28918
420,2018-02-14 00:00,0.00000,0.614780,1.28894,0.00000,6.34477E-05,0.00000,0.00000,8.07052E-02,3.42953E-02,0.00000,223.472,-285.430,0.207299,0.500000,3.00000,4.00000,-0.986827,0.411844,0.00000,-6.11363,-6.11363
421,2018-02-14 06:00,0.00000,0.615908,1.29130,0.00000,6.8657E-05,0.00000,0.00000,0.134389,5.07707E-02,0.00000,229.165,-277.174,0.207299,0.500000,3.00000,4.00000,-0.985966,0.413954,0.00000,-8.06587,-8.06587
422,2018-02-14 12:00,0.00000,0.617035,1.29366,0.00000,6.73903E-05,0.00000,0.00000,6.19325E-02,-6.86792E-04,0.00000,231.195,-300.910,0.207299,0.500000,3.00000,4.00000,-0.985106,0.416721,0.00000,-2.56446,-2.56446
423,2018-02-14 18:00,0.00000,0.618161,1.29603,0.187686,6.71013E-03,0.00000,0.00000,5.84025,-11.0404,0.00000,223.350,-307.152,0.207299,0.500000,3.00000,4.00000,-0.984247,0.417593,0.00000,-1.17199,-1.17199
424,2018-02-15 00:00,0.00000,0.619286,1.29838,0.00000,9.91575E-05,0.00000,0.00000,7.19429E-02,3.40793E-02,0.00000,221.828,-285.789,0.207299,0.500000,3.00000,4.00000,-0.983388,0.417991,0.00000,-6.02985,-6.02985
425,2018-02-15 06:00,0.00000,0.620410,1.30074,0.00000,1.19203E-04,0.00000,0.00000,0.126567,5.11806E-02,0.00000,227.170,-276.936,0.207299,0.500000,3.00000,4.00000,-0.982531,0.420036,0.00000,-8.12292,-8.12292
426,2018-02-15 12:00,0.00000,0.621533,1.30309,0.332554,1.19445E-02,0.00000,0.00000,83.3061,10.1777,0.00000,230.668,-296.451,0.207299,0.500000,3.00000,4.00000,-0.981674,0.422776,0.00000,-3.57239,-3.57239
427,2018-02-15 18:00,0.00000,0.622654,1.30545,0.305232,1.0888E-02,0.00000,0.00000,12.3845,-32.4690,0.00000,227.909,-312.481,0.207299,0.500000,3.00000,4.00000,-0.980818,0.423971,0.00000,0.00000,0.00000
428,2018-02-16 00:00,0.00000,0.623775,1.30780,0.00000,9.74437E-05,0.00000,0.00000,9.89386E-02,7.77668E-02,0.00000,231.657,-285.897,0.207299,0.500000,3.00000,4.00000,-0.979962,0.423971,0.00000,-6.00453,-6.00453
429,2018-02-16 06:00,0.00000,0.624895,1.31014,0.00000,1.08192E-04,0.00000,0.00000,0.149255,9.15583E-02,0.00000,238.139,-279.375,0.207299,0.500000,3.00000,4.00000,-0.979107,0.425975,0.00000,-7.54122,-7.54122
430,2018-02-16 12:00,0.00000,0.626014,1.31249,0.00000,1.10013E-04,0.00000,0.00000,8.24037E-02,3.66136E-02,0.00000,241.872,-303.547,0.207299,0.500000,3.00000,4.00000,-0.978253,0.428477,0.00000,-1.97365,-1.97365
431,2018-02-16 18:00,0.00000,0.627132,1.31483,0.226730,8.08872E-03,0.00000,0.00000,15.3688,9.66869,0.00000,233.078,-312.193,0.207299,0.500000,3.00000,4.00000,-0.977400,0.429127,0.00000,-6.29503E-02,-6.29503E-02
432,2018-02-17 00:00,0.00000,0.628249,1.31718,0.00000,8.35649E-05,0.00000,0.00000,4.47571E-02,5.68101E-03,0.00000,225.347,-298.469,0.207299,0.500000,3.00000,4.00000,-0.976548,0.429148,0.00000,-3.11480,-3.11480
433,2018-02-17 06:00,0.00000,0.629365,1.31952,0.00000,7.01106E-05,0.00000,0.00000,0.118776,8.3332E-02,0.00000,234.752,-283.948,0.207299,0.500000,3.00000,4.00000,-0.975696,0.430172,0.00000,-6.46098,-6.46098
434,2018-02-17 12:00,0.00000,0.630480,1.32185,0.00000,6.1218E-05,0.00000,0.00000,8.31377E-02,5.03348E-02,0.00000,237.984,-298.427,0.207299,0.500000,3.00000,4.00000,-0.974845,0.432291,0.00000,-3.12449,-3.12449
435,2018-02-17 18:00,0.00000,0.631595,1.32419,0.00000,5.33877E-05,0.00000,0.00000,3.33447E-02,-7.00865E-03,0.00000,226.522,-303.538,0.207299,0.500000,3.00000,4.00000,-0.973995,0.433310,0.00000,-1.97548,-1.97548
436,2018-02-18 00:00,0.00000,0.632708,1.32652,0.00000,4.07797E-05,0.00000,0.00000,7.95622E-02,3.27114E-02,0.00000,224.404,-286.748,0.207299,0.500000,3.00000,4.00000,-0.973145,0.433953,0.00000,-5.80584,-5.80584
437,2018-02-18 06:00,0.00000,0.633820,1.32886,0.00000,5.365E-05,0.00000,0.00000,0.145129,5.01067E-02,0.00000,232.623,-278.045,0.207299,0.500000,3.00000,4.00000,-0.972297,0.435838,0.00000,-7.85804,-7.85804
438,2018-02-18 12:00,0.00000,0.634931,1.33119,0.00000,7.08204E-05,0.00000,0.00000,0.101518,1.90244E-02,0.00000,234.469,-293.004,0.207299,0.500000,3.00000,4.00000,-0.971449,0.438376,0.00000,-4.35962,-4.35962
439,2018-02-18 18:00,0.00000,0.636041,1.33351,0.00000,8.06606E-05,0.00000,0.00000,6.98087E-02,1.81136E-02,0.00000,227.279,-293.353,0.207299,0.500000,3.00000,4.00000,-0.970601,0.439775,0.00000,-4.27949,-4.27949
440,2018-02-19 00:00,0.00000,0.637151,1.33584,0.00000,8.2579E-05,0.00000,0.00000,0.102094,4.17354E-02,0.00000,225.789,-282.082,0.207299,0.500000,3.00000,4.00000,-0.969755,0.441143,0.00000,-6.90022,-6.90022
441,2018-02-19 06:00,0.00000,0.638259,1.33816,0.00000,8.80386E-05,0.00000,0.00000,0.143547,5.31171E-02,0.00000,230.288,-275.964,0.207299,0.500000,3.00000,4.00000,-0.968909,0.443340,0.00000,-8.35585,-8.35585
442,2018-02-19 12:00,0.00000,0.639366,1.34048,0.00000,6.90781E-05,0.00000,0.00000,0.104472,2.17023E-02,0.00000,233.790,-291.431,0.207299,0.500000,3.00000,4.00000,-0.968064,0.445986,0.00000,-4.72098,-4.72098
443,2018-02-19 18:00,0.00000,0.640473,1.34280,0.00000,7.82385E-05,0.00000,0.00000,6.276E-02,1.29286E-02,0.00000,227.034,-295.276,0.207299,0.500000,3.00000,4.00000,-0.967220,0.447470,0.00000,-3.84004,-3.84004
444,2018-02-20 00:00,0.00000,0.641578,1.34512,0.00000,8.39755E-05,0.00000,0.00000,9.50033E-02,3.93852E-02,0.00000,224.938,-283.099,0.207299,0.500000,3.00000,4.00000,-0.966376,0.448673,0.00000,-6.66046,-6.66046
445,2018-02-20 06:00,0.00000,0.642682,1.34744,0.00000,9.27675E-05,0.00000,0.00000,0.139731,5.25028E-02,0.00000,229.892,-276.272,0.207299,0.500000,3.00000,4.00000,-0.965533,0.450752,0.00000,-8.28191,-8.28191
446,2018-02-20 12:00,0.00000,0.643786,1.34975,0.00000,9.09186E-05,0.00000,0.00000,9.07836E-02,1.38967E-02,0.00000,233.368,-294.934,0.207299,0.500000,3.00000,4.00000,-0.964691,0.453324,0.00000,-3.91805,-3.91805
447,2018-02-20 18:00,0.00000,0.644888,1.35206,0.157678,5.64246E-03,0.00000,0.00000,11.4124,-6.13882,0.00000,224.464,-305.000,0.207299,0.500000,3.00000,4.00000,-0.963850,0.454533,0.00000,-1.64962,-1.64962
448,2018-02-21 00:00,0.00000,0.645990,1.35437,0.00000,6.96076E-05,0.00000,0.00000,6.62675E-02,2.80307E-02,0.00000,223.705,-288.829,0.207299,0.500000,3.00000,4.00000,-0.963009,0.455040,0.00000,-5.32226,-5.32226
449,2018-02-21 06:00,0.00000,0.647090,1.35668,0.00000,7.46488E-05,0.00000,0.00000,0.123668,4.79455E-02,0.00000,228.891,-279.049,0.207299,0.500000,3.00000,4.00000,-0.962169,0.456674,0.00000,-7.61880,-7.61880
450,2018-02-21 12:00,0.00000,0.648190,1.35898,0.00000,6.07187E-05,0.00000,0.00000,7.87024E-02,1.10452E-02,0.00000,231.676,-296.335,0.207299,0.500000,3.00000,4.00000,-0.961330,0.459004,0.00000,-3.59886,-3.59886
451,2018-02-21 18:00,0.00000,0.649289,1.36129,0.00000,4.82745E-05,0.00000,0.00000,2.76319E-02,2.22789E-03,0.00000,222.564,-299.981,0.207299,0.500000,3.00000,4.00000,-0.960491,0.460098,0.00000,-2.77346,-2.77346
452,2018-02-22 00:00,0.00000,0.650386,1.36359,0.00000,5.37049E-05,0.00000,0.00000,7.33898E-02,3.67374E-02,0.00000,221.402,-284.739,0.207299,0.500000,3.00000,4.00000,-0.959654,0.460938,0.00000,-6.27551,-6.27551
453,2018-02-22 06:00,0.00000,0.651483,1.36589,0.00000,9.34729E-05,0.00000,0.00000,0.125064,5.30539E-02,0.00000,226.576,-276.352,0.207299,0.500000,3.00000,4.00000,-0.958817,0.462836,0.00000,-8.26272,-8.26272
454,2018-02-22 12:00,0.00000,0.652579,1.36819,0.00000,9.2067E-05,0.00000,0.00000,5.42654E-02,-4.0099E-02,0.00000,221.828,-298.989,0.207299,0.500000,3.00000,4.00000,-0.957981,0.465323,0.00000,-2.99740,-2.99740
455,2018-02-22 18:00,0.00000,0.653674,1.37048,0.180154,6.44946E-03,0.00000,0.00000,-1.59664,-33.0388,0.00000,212.557,-304.023,0.207299,0.500000,3.00000,4.00000,-0.957145,0.466220,0.00000,-1.86728,-1.86728
456,2018-02-23 00:00,0.00000,0.654768,1.37277,0.00000,8.20289E-05,0.00000,0.00000,7.53248E-02,6.03476E-03,0.00000,209.774,-277.064,0.207299,0.500000,3.00000,4.00000,-0.956310,0.466777,0.00000,-8.09216,-8.09216
457,2018-02-23 06:00,0.00000,0.655861,1.37507,0.00000,6.99599E-05,0.00000,0.00000,0.114982,1.89244E-02,0.00000,212.471,-269.541,0.207299,0.500000,3.00000,4.00000,-0.955476,0.469188,0.00000,-9.91004,-9.91004
458,2018-02-23 12:00,0.00000,0.656953,1.37736,0.00000,5.57803E-05,0.00000,0.00000,5.29767E-02,-2.75772E-02,0.00000,217.357,-293.698,0.207299,0.500000,3.00000,4.00000,-0.954643,0.472123,0.00000,-4.20061,-4.20061
459,2018-02-23 18:00,0.00000,0.658044,1.37964,0.205458,7.36297E-03,0.00000,0.00000,7.79030,-32.5210,0.00000,213.656,-301.627,0.207299,0.500000,3.00000,4.00000,-0.953810,0.473358,0.00000,-2.40333,-2.40333
460,2018-02-24 00:00,0.00000,0.659134,1.38193,0.00000,1.02859E-04,0.00000,0.00000,7.92941E-02,3.60518E-03,0.00000,211.783,-278.527,0.207299,0.500000,3.00000,4.00000,-0.952978,0.474062,0.00000,-7.74306,-7.74306
461,2018-02-24 06:00,0.00000,0.660223,1.38421,0.00000,1.23844E-04,0.00000,0.00000,0.118150,1.72748E-02,0.00000,214.666,-270.784,0.207299,0.500000,3.00000,4.00000,-0.952147,0.476327,0.00000,-9.60727,-9.60727
462,2018-02-24 12:00,0.00000,0.661311,1.38649,0.292309,1.05174E-02,0.00000,0.00000,47.5312,-22.9641,0.00000,216.053,-292.485,0.207299,0.500000,3.00000,4.00000,-0.951317,0.479122,0.00000,-4.47868,-4.47868
